"","Datum","Zeit","X","Y"
"676","13/01/2022","00:56:00",383016.212826358,5422555.10649709
"677","13/01/2022","00:56:00",383016.212826358,5422555.10649709
"678","13/01/2022","07:30:00",394439.751511596,5417059.86267595
"679","13/01/2022","17:20:00",393124.39075805,5414417.27309622
"680","13/01/2022","17:20:00",393124.39075805,5414417.27309622
"681","13/01/2022",NA,377116.313833135,5432015.3088289
"682","13/01/2022",NA,369056.080366442,5440237.72153378
"683","14/01/2022","23:55:00",384783.158270919,5419447.16238048
"684","14/01/2022","23:55:00",384783.158270919,5419447.16238048
"685","14/01/2022","23:55:00",384783.158270919,5419447.16238048
"686","14/01/2022","23:55:00",384783.158270919,5419447.16238048
"687","14/01/2022","23:55:00",384783.158270919,5419447.16238048
"688","14/01/2022","23:55:00",384783.158270919,5419447.16238048
"689","14/01/2022",NA,371942.929074236,5435722.48545638
"690","18/01/2022",NA,378262.965476936,5423065.25610655
"691","18/01/2022",NA,369081.010180908,5379383.14087256
"692","18/01/2022",NA,379909.390818549,5430166.95278358
"693","18/01/2022",NA,379909.390818549,5430166.95278358
"694","18/01/2022",NA,374231.26440164,5435239.64588206
"695","19/01/2022","00:37:00",369081.010180908,5379383.14087256
"696","19/01/2022","00:37:00",369081.010180908,5379383.14087256
"697","19/01/2022","00:37:00",369081.010180908,5379383.14087256
"698","19/01/2022","00:37:00",369081.010180908,5379383.14087256
"699","19/01/2022","05:20:00",380163.658329552,5420544.0034034
"700","19/01/2022","06:59:00",379699.192200234,5420584.05004579
"701","19/01/2022","17:00:00",394233.908048339,5418883.42277196
"702","19/01/2022","17:00:00",386577.917703268,5419656.73889512
"703","19/01/2022",NA,379639.130462912,5420585.3486188
"704","19/01/2022",NA,370105.795218636,5437978.10159266
"705","19/01/2022",NA,377688.005319757,5430745.96123309
"706","19/01/2022",NA,377345.821902251,5431315.1435393
"707","19/01/2022",NA,377576.187315077,5430717.28797032
"708","19/01/2022",NA,377688.005319757,5430745.96123309
"709","19/01/2022",NA,377159.608126639,5431361.5255643
"710","22/01/2022",NA,375651.939325286,5434871.7045514
"711","22/01/2022",NA,369537.274194895,5438933.73721619
"712","23/01/2022","17:50:00",394985.928174967,5414995.9389412
"713","23/01/2022","17:50:00",394985.928174967,5414995.9389412
"714","23/01/2022",NA,378262.965476936,5423065.25610655
"715","24/01/2022","17:40:00",390792.876631945,5415745.70093116
"716","24/01/2022","17:55:00",384707.882415933,5419457.50593371
"717","24/01/2022",NA,386823.305346513,5419650.63283988
"718","24/01/2022",NA,377345.821902251,5431315.1435393
"719","25/01/2022","17:55:00",384534.242099365,5419000.93508855
"720","26/01/2022",NA,384802.753265067,5419756.57572694
"721","26/01/2022",NA,378664.915658376,5431666.47794567
"722","26/01/2022",NA,377570.848626915,5430707.39660106
"723","27/01/2022","00:33:00",383016.212826358,5422555.10649709
"724","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"725","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"726","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"727","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"728","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"729","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"730","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"731","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"732","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"733","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"734","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"735","27/01/2022","00:35:00",383016.212826358,5422555.10649709
"736","28/01/2022","00:59:00",378676.261816643,5423375.39939118
"737","28/01/2022",NA,369684.32530038,5441794.88777015
"738","29/01/2022","00:32:00",374799.905888276,5435594.89111269
"739","29/01/2022","00:32:00",374799.905888276,5435594.89111269
"740","29/01/2022","00:33:00",374799.905888276,5435594.89111269
"741","29/01/2022","00:34:00",374799.905888276,5435594.89111269
"742","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"743","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"744","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"745","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"746","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"747","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"748","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"749","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"750","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"751","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"752","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"753","29/01/2022","00:37:00",377880.811006981,5431097.59512873
"754","30/01/2022",NA,378676.261816643,5423375.39939118
"755","31/01/2022","17:50:00",378453.21757141,5431617.73138004
"756","31/01/2022","18:20:00",377795.047047329,5430790.31173141
"757","31/01/2022","18:20:00",377795.047047329,5430790.31173141
"758","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"759","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"760","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"761","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"762","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"763","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"764","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"765","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"766","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"767","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"768","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"769","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"770","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"771","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"772","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"773","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"774","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"775","01/02/2022","00:35:00",377792.724986752,5431182.94482839
"776","03/02/2022",NA,369081.010180908,5379383.14087256
"777","05/02/2022","00:34:00",374799.905888276,5435594.89111269
"778","05/02/2022","00:34:00",374799.905888276,5435594.89111269
"779","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"780","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"781","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"782","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"783","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"784","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"785","06/02/2022","22:15:00",384746.213068077,5419432.69189689
"786","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"787","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"788","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"789","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"790","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"791","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"792","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"793","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"794","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"795","10/02/2022","06:00:00",385647.606479873,5419820.89299413
"796","11/02/2022",NA,386851.47969954,5417790.72976433
"797","12/02/2022","00:05:00",384257.865807459,5422275.57920502
"798","14/02/2022",NA,380310.942106286,5419418.7353407
"799","15/02/2022","00:31:00",383016.212826358,5422555.10649709
"800","15/02/2022","00:31:00",383016.212826358,5422555.10649709
"801","15/02/2022","00:31:00",383016.212826358,5422555.10649709
"802","15/02/2022","00:31:00",383016.212826358,5422555.10649709
"803","15/02/2022","00:31:00",383016.212826358,5422555.10649709
"804","16/02/2022",NA,371738.164765494,5437074.0834369
"805","16/02/2022",NA,371738.164765494,5437074.0834369
"806","21/02/2022","00:31:00",381224.418588073,5420631.36109574
"807","23/02/2022","00:40:00",373762.20259802,5436370.27088822
"808","23/02/2022","18:55:00",394256.814374442,5418931.80405871
"809","24/02/2022","00:43:00",374822.509062028,5435463.1451466
"810","24/02/2022","00:43:00",374822.509062028,5435463.1451466
"811","24/02/2022","00:44:00",374799.905888276,5435594.89111269
"812","24/02/2022",NA,382560.263184835,5420179.31229652
"813","24/02/2022",NA,382496.946315208,5419957.12171437
"814","26/02/2022","00:58:00",388369.031163859,5417498.78506581
"815","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"816","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"817","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"818","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"819","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"820","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"821","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"822","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"823","28/02/2022","19:15:00",394442.598849211,5417055.36079314
"824","01/03/2022",NA,381650.57889268,5419375.41842956
"825","02/03/2022","00:27:00",372241.993761963,5438863.06613459
"826","02/03/2022","00:32:00",374799.905888276,5435594.89111269
"827","02/03/2022","00:32:00",374799.905888276,5435594.89111269
"828","02/03/2022",NA,376793.589268721,5488703.22156465
"829","02/03/2022",NA,376793.589268721,5488703.22156465
"830","05/03/2022","20:30:00",394050.391373348,5420370.08620822
"831","08/03/2022","19:50:00",377356.980777477,5433604.78552653
"832","08/03/2022",NA,386272.624663669,5419241.61325246
"833","10/03/2022",NA,377356.980777477,5433604.78552653
"834","11/03/2022",NA,384268.140125052,5422276.47749698
"835","12/03/2022",NA,394536.266962859,5417007.32846417
"836","13/03/2022","21:30:00",371729.616356819,5437052.03767866
"837","16/03/2022",NA,363523.385201983,5430545.80682785
"838","17/03/2022",NA,380066.688248664,5420702.89727968
"839","19/03/2022",NA,386383.310125625,5419888.67638174
"840","22/03/2022",NA,372241.993761963,5438863.06613459
"841","23/03/2022",NA,371389.524986945,5439427.78999113
"842","25/03/2022","00:35:00",383016.212826358,5422555.10649709
"843","27/03/2022",NA,377278.001035315,5432910.33498272
"844","28/03/2022","23:30:00",381004.810140162,5420127.82913992
"845","28/03/2022",NA,371389.524986945,5439427.78999113
"846","28/03/2022",NA,371389.524986945,5439427.78999113
"847","28/03/2022",NA,371389.524986945,5439427.78999113
"848","29/03/2022",NA,377356.980777477,5433604.78552653
"849","31/03/2022","23:30:00",380897.601295953,5420289.15033919
"850","31/03/2022","23:45:00",380914.729427814,5420438.91548947
"851","01/04/2022",NA,376792.358447673,5420796.77656756
"852","02/04/2022",NA,380935.139005814,5420259.09937788
"853","03/04/2022","18:45:00",373750.145537962,5436312.60157644
"854","06/04/2022","08:15:00",372191.739650134,5438964.32369838
"855","06/04/2022",NA,380935.139005814,5420259.09937788
"856","06/04/2022",NA,385313.780255271,5421033.11564355
"857","06/04/2022",NA,385313.780255271,5421033.11564355
"858","08/04/2022",NA,388188.893152712,5417410.87773266
"859","08/04/2022",NA,376806.728271685,5420807.02357793
"860","08/04/2022",NA,380935.139005814,5420259.09937788
"861","10/04/2022",NA,380935.139005814,5420259.09937788
"862","11/04/2022","22:00:00",372191.739650134,5438964.32369838
"863","12/04/2022",NA,385647.82643119,5419817.32991473
"864","18/04/2022","23:15:00",368748.63839719,5441161.47882876
"865","18/04/2022","23:15:00",368748.63839719,5441161.47882876
"866","21/04/2022",NA,384695.816756742,5419451.75069831
"867","21/04/2022",NA,394303.890086087,5418832.61047784
"868","24/04/2022","21:50:00",369684.16888197,5441794.44657096
"869","02/05/2022","10:00:00",383447.384919693,5422611.66681632
"870","04/05/2022","00:41:00",377986.44921938,5430712.69830153
"871","09/05/2022","12:00:00",382556.836018284,5422273.4229242
"872","12/05/2022",NA,382900.635293734,5422005.94935931
"873","12/05/2022",NA,382536.722503818,5421841.24954833
"874","29/05/2022","10:18:00",377699.550693145,5438108.05666074
"875","01/06/2022","01:50:00",380711.382871615,5419464.63351738
"876","04/06/2022",NA,387457.728327988,5420073.69024013
"877","07/06/2022","21:20:00",378428.317172002,5431996.50035486
"878","07/06/2022","21:20:00",378428.317172002,5431996.50035486
"879","13/06/2022","22:05:00",377965.955635734,5431840.13648521
"880","05/07/2022","08:45:00",374463.782876491,5434730.56177309
"881","15/07/2022",NA,386602.887431283,5419734.85169049
"882","16/07/2022","12:00:00",370684.359409237,5436367.43737308
"883","31/07/2022","23:55:00",378462.937765907,5432161.34833448
"884","02/08/2022","21:28:00",371592.888625865,5440993.47735103
"885","03/08/2022",NA,385631.323006268,5419827.3437863
"886","04/08/2022","21:35:00",381175.418299874,5419605.95376252
"887","04/08/2022","21:38:00",377116.289201103,5432014.19723737
"888","05/08/2022",NA,385631.323006268,5419827.3437863
"889","05/08/2022",NA,385631.323006268,5419827.3437863
"890","06/08/2022",NA,384508.354919117,5419070.9755238
"891","07/08/2022",NA,394151.572400134,5414980.02562699
"892","08/08/2022","21:05:00",380758.922358196,5428610.59090824
"893","09/08/2022","21:45:00",378462.937765907,5432161.34833448
"894","09/08/2022",NA,386682.923003188,5418899.74647635
"895","11/08/2022","21:00:00",382350.816870523,5422542.4513485
"896","12/08/2022","21:10:00",385794.061510377,5420386.69999062
"897","12/08/2022",NA,390611.604991073,5415966.87538807
"898","13/08/2022",NA,384783.416250872,5419509.20976517
"899","14/08/2022",NA,390601.112355149,5416145.89229098
"900","15/08/2022","20:50:00",385059.787174502,5421236.96953453
"901","20/08/2022","20:20:00",378676.261816643,5423375.39939118
"902","28/08/2022","20:30:00",387523.501497516,5417637.11495391
"903","28/08/2022",NA,394045.469948172,5422419.92057987
"904","29/08/2022","20:55:00",385273.364241037,5421290.38877345
"905","29/08/2022",NA,386682.923003188,5418899.74647635
"906","30/08/2022","20:40:00",388096.301396004,5419213.44720391
"907","04/09/2022",NA,385952.917070997,5419577.76355119
"908","05/09/2022","20:40:00",376000.308536641,5433139.8421462
"909","05/09/2022","20:40:00",376000.308536641,5433139.8421462
"910","05/09/2022","20:55:00",377397.107745249,5433984.36039305
"911","06/09/2022",NA,386682.923003188,5418899.74647635
"912","07/09/2022","20:45:00",378396.293919215,5431980.19805153
"913","07/09/2022","20:45:00",378396.293919215,5431980.19805153
"914","08/09/2022",NA,383432.825857684,5419334.92801984
"915","08/09/2022",NA,383432.825857684,5419334.92801984
"916","09/09/2022","20:50:00",377212.111407645,5432124.06688537
"917","09/09/2022","20:50:00",377212.111407645,5432124.06688537
"918","09/09/2022",NA,395032.691509914,5414994.39112837
"919","09/09/2022",NA,395032.691509914,5414994.39112837
"920","09/09/2022",NA,395032.691509914,5414994.39112837
"921","09/09/2022",NA,395032.691509914,5414994.39112837
"922","11/09/2022","19:40:00",373081.757508497,5435150.9742293
"923","11/09/2022","20:00:00",373081.757508497,5435150.9742293
"924","11/09/2022","20:50:00",377097.079149686,5431351.9005885
"925","11/09/2022","20:50:00",377097.079149686,5431351.9005885
"926","13/09/2022","20:40:00",375992.862987659,5433346.31223784
"927","13/09/2022","20:40:00",375992.862987659,5433346.31223784
"928","14/09/2022",NA,385641.982210253,5419814.66984173
"929","14/09/2022",NA,385641.982210253,5419814.66984173
"930","14/09/2022",NA,385641.982210253,5419814.66984173
"931","15/09/2022",NA,394440.155025013,5417054.07271193
"932","15/09/2022",NA,394440.155025013,5417054.07271193
"933","15/09/2022",NA,394440.155025013,5417054.07271193
"934","15/09/2022",NA,394440.155025013,5417054.07271193
"935","15/09/2022",NA,394440.155025013,5417054.07271193
"936","15/09/2022",NA,394440.155025013,5417054.07271193
"937","15/09/2022",NA,377252.811688762,5433298.36165412
"938","18/09/2022","20:15:00",377172.838518428,5431343.32718449
"939","18/09/2022","20:15:00",377172.838518428,5431343.32718449
"940","19/09/2022","20:10:00",378676.261816643,5423375.39939118
"941","19/09/2022",NA,382303.322204395,5419721.33765335
"942","19/09/2022",NA,383432.825857684,5419334.92801984
"943","20/09/2022","20:45:00",385273.364241037,5421290.38877345
"944","20/09/2022","21:15:00",377975.670344405,5432217.13522684
"945","21/09/2022","07:35:00",378070.930197469,5433451.39641945
"946","21/09/2022","07:35:00",378070.930197469,5433451.39641945
"947","21/09/2022","07:35:00",378070.930197469,5433451.39641945
"948","21/09/2022","07:35:00",378070.930197469,5433451.39641945
"949","22/09/2022","20:05:00",373085.566600807,5435150.37536624
"950","25/09/2022",NA,394141.79352441,5418961.2332642
"951","27/09/2022","21:45:00",381619.055120035,5429440.49032523
"952","27/09/2022","21:45:00",381619.055120035,5429440.49032523
"953","27/09/2022",NA,385642.538380574,5419816.77131231
"954","27/09/2022",NA,385642.538380574,5419816.77131231
"955","27/09/2022",NA,385642.538380574,5419816.77131231
"956","02/10/2022","20:45:00",369505.875142634,5438805.9726871
"957","04/10/2022",NA,395032.691509914,5414994.39112837
"958","04/10/2022",NA,395032.691509914,5414994.39112837
"959","04/10/2022",NA,395032.691509914,5414994.39112837
"960","04/10/2022",NA,395032.691509914,5414994.39112837
"961","04/10/2022",NA,395032.691509914,5414994.39112837
"962","04/10/2022",NA,386682.923003188,5418899.74647635
"963","06/10/2022","19:30:00",376030.624241345,5433115.36414889
"964","06/10/2022","19:30:00",376030.624241345,5433115.36414889
"965","08/10/2022","16:00:00",376030.624241345,5433115.36414889
"966","08/10/2022",NA,384783.416250872,5419509.20976517
"967","09/10/2022","11:00:00",382711.704286793,5421627.37550095
"968","09/10/2022","18:30:00",380551.94934939,5426763.07782186
"969","09/10/2022","18:30:00",380551.94934939,5426763.07782186
"970","09/10/2022","18:30:00",380551.94934939,5426763.07782186
"971","09/10/2022","19:00:00",381224.418588073,5420631.36109574
"972","09/10/2022","19:00:00",381224.418588073,5420631.36109574
"973","09/10/2022","19:00:00",381224.418588073,5420631.36109574
"974","11/10/2022","18:45:00",381614.417988256,5429470.39346985
"975","13/10/2022","08:00:00",384156.552079873,5420118.06033476
"976","19/10/2022","08:40:00",374822.534181212,5435464.25674092
"977","19/10/2022","08:45:00",374800.198085575,5435594.88450832
"978","19/10/2022","09:05:00",374822.534181212,5435464.25674092
"979","19/10/2022","09:10:00",374800.198085575,5435594.88450832
"980","19/10/2022","09:10:00",374800.198085575,5435594.88450832
"981","19/10/2022","09:15:00",374822.534181212,5435464.25674092
"982","19/10/2022","09:20:00",374800.198085575,5435594.88450832
"983","19/10/2022","09:25:00",374822.534181212,5435464.25674092
"984","19/10/2022","09:25:00",374800.198085575,5435594.88450832
"985","19/10/2022","09:30:00",374822.534181212,5435464.25674092
"986","19/10/2022","09:30:00",374800.198085575,5435594.88450832
"987","19/10/2022","09:35:00",374800.198085575,5435594.88450832
"988","19/10/2022","09:40:00",374800.198085575,5435594.88450832
"989","19/10/2022","18:55:00",371233.71386888,5441206.48562658
"990","19/10/2022","19:05:00",371369.555720993,5439382.22039123
"991","20/10/2022",NA,384783.416250872,5419509.20976517
"992","20/10/2022",NA,384783.416250872,5419509.20976517
"993","20/10/2022",NA,393655.717668034,5414904.17233089
"994","22/10/2022",NA,394141.79352441,5418961.2332642
"995","23/10/2022","18:45:00",372966.727747145,5435040.27994103
"996","23/10/2022","18:45:00",372966.727747145,5435040.27994103
"997","25/10/2022","18:30:00",377123.720289211,5432022.81845978
"998","25/10/2022","18:30:00",377123.720289211,5432022.81845978
"999","26/10/2022","18:30:00",377997.789872717,5433461.74714854
"1000","26/10/2022","18:30:00",377997.789872717,5433461.74714854
"1001","28/10/2022",NA,395945.88949329,5424157.9955085
"1002","29/10/2022",NA,384783.416250872,5419509.20976517
"1003","29/10/2022",NA,384783.416250872,5419509.20976517
"1004","31/10/2022","18:15:00",378744.808965991,5432711.2403954
"1005","31/10/2022","18:15:00",378744.808965991,5432711.2403954
"1006","01/11/2022","17:30:00",387882.550267683,5416356.27005127
"1007","01/11/2022","17:30:00",387882.550267683,5416356.27005127
"1008","02/11/2022","17:40:00",385273.501756304,5421297.0582733
"1009","02/11/2022","17:45:00",377212.562216168,5432899.27239113
"1010","02/11/2022","17:45:00",377212.562216168,5432899.27239113
"1011","03/11/2022","17:10:00",386880.439294745,5417404.48703819
"1012","03/11/2022","17:45:00",387361.768641351,5418677.24427907
"1013","05/11/2022",NA,395945.88949329,5424157.9955085
"1014","05/11/2022",NA,394141.79352441,5418961.2332642
"1015","08/11/2022","17:05:00",380823.493601639,5427493.76655418
"1016","08/11/2022","17:05:00",380823.493601639,5427493.76655418
"1017","08/11/2022","17:30:00",386880.439294745,5417404.48703819
"1018","09/11/2022","17:10:00",378676.261816643,5423375.39939118
"1019","09/11/2022",NA,383432.825857684,5419334.92801984
"1020","10/11/2022","16:45:00",377113.406054112,5432082.10151059
"1021","10/11/2022","17:15:00",378744.808965991,5432711.2403954
"1022","10/11/2022","17:30:00",378256.157238455,5423055.39614292
"1023","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1024","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1025","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1026","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1027","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1028","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1029","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1030","14/11/2022","06:30:00",379960.940252953,5430165.83733716
"1031","14/11/2022","11:00:00",374800.198085575,5435594.88450832
"1032","14/11/2022","11:00:00",374939.812870437,5435443.59077682
"1033","14/11/2022","11:05:00",374800.198085575,5435594.88450832
"1034","14/11/2022","11:05:00",374939.812870437,5435443.59077682
"1035","14/11/2022","11:05:00",374822.534181212,5435464.25674092
"1036","14/11/2022","11:07:00",374800.198085575,5435594.88450832
"1037","14/11/2022","11:10:00",374800.198085575,5435594.88450832
"1038","14/11/2022","11:10:00",374939.812870437,5435443.59077682
"1039","14/11/2022","11:10:00",374822.534181212,5435464.25674092
"1040","14/11/2022","11:10:00",374822.534181212,5435464.25674092
"1041","14/11/2022","11:15:00",374800.198085575,5435594.88450832
"1042","14/11/2022","11:15:00",374939.812870437,5435443.59077682
"1043","14/11/2022","11:15:00",374822.534181212,5435464.25674092
"1044","14/11/2022","11:20:00",374800.198085575,5435594.88450832
"1045","14/11/2022","11:20:00",374939.812870437,5435443.59077682
"1046","14/11/2022","11:25:00",374800.198085575,5435594.88450832
"1047","14/11/2022","11:25:00",374800.198085575,5435594.88450832
"1048","14/11/2022","11:25:00",374939.812870437,5435443.59077682
"1049","14/11/2022","11:25:00",374822.534181212,5435464.25674092
"1050","14/11/2022","11:25:00",374822.534181212,5435464.25674092
"1051","14/11/2022","11:26:00",374800.198085575,5435594.88450832
"1052","14/11/2022","11:28:00",374822.534181212,5435464.25674092
"1053","14/11/2022","11:30:00",374822.534181212,5435464.25674092
"1054","14/11/2022","11:30:00",374822.534181212,5435464.25674092
"1055","14/11/2022","11:40:00",374939.812870437,5435443.59077682
"1056","15/11/2022",NA,384783.416250872,5419509.20976517
"1057","17/11/2022","20:00:00",379960.940252953,5430165.83733716
"1058","17/11/2022",NA,377406.964708076,5419549.42628909
"1059","19/11/2022","16:30:00",377115.434279717,5432005.31908301
"1060","20/11/2022","17:15:00",377212.562216168,5432899.27239113
"1061","20/11/2022","17:15:00",377212.562216168,5432899.27239113
"1062","20/11/2022","17:15:00",377529.768320227,5430897.58815869
"1063","20/11/2022","17:15:00",377529.768320227,5430897.58815869
"1064","21/11/2022","17:30:00",377866.922255001,5432738.405885
"1065","23/11/2022","16:45:00",380431.349039009,5425766.20509504
"1066","23/11/2022","17:30:00",380557.924776286,5426749.91550528
"1067","25/11/2022","07:00:00",383016.212826358,5422555.10649709
"1068","25/11/2022","07:00:00",383016.212826358,5422555.10649709
"1069","25/11/2022","07:00:00",383016.212826358,5422555.10649709
"1070","25/11/2022","07:00:00",383016.212826358,5422555.10649709
"1071","25/11/2022","07:00:00",383016.212826358,5422555.10649709
"1072","26/11/2022","07:00:00",385273.364241037,5421290.38877345
"1073","26/11/2022",NA,394045.469948172,5422419.92057987
"1074","28/11/2022","16:45:00",381565.751548165,5429420.72009804
"1075","28/11/2022","16:58:00",373750.148072075,5436312.71273588
"1076","28/11/2022","17:15:00",381565.751548165,5429420.72009804
"1077","28/11/2022","23:10:00",379122.902065306,5424109.67141834
"1078","28/11/2022","23:10:00",379122.902065306,5424109.67141834
"1079","28/11/2022","23:10:00",379122.902065306,5424109.67141834
"1080","28/11/2022","23:10:00",379122.902065306,5424109.67141834
"1081","29/11/2022","16:30:00",377406.201479894,5434014.07576177
"1082","29/11/2022","16:45:00",371389.067622962,5438276.67771799
"1083","29/11/2022","16:50:00",377406.201479894,5434014.07576177
"1084","01/12/2022",NA,394045.469948172,5422419.92057987
"1085","02/12/2022","16:50:00",380772.577137681,5429416.57280401
"1086","06/12/2022","16:40:00",387405.765891909,5421091.14497417
"1087","06/12/2022",NA,377101.289849025,5431984.16827973
"1088","07/12/2022","16:30:00",380058.842331297,5424788.91121688
"1089","07/12/2022",NA,394141.79352441,5418961.2332642
"1090","07/12/2022",NA,384783.416250872,5419509.20976517
"1091","07/12/2022",NA,384783.416250872,5419509.20976517
"1092","08/12/2022","06:00:00",369606.539707643,5441716.19741862
"1093","08/12/2022","06:00:00",369606.539707643,5441716.19741862
"1094","08/12/2022","06:00:00",369606.539707643,5441716.19741862
"1095","08/12/2022","07:30:00",377707.061180666,5421534.95046492
"1096","09/12/2022","16:50:00",384601.028377082,5421232.00803942
"1097","10/12/2022",NA,395245.231345469,5414595.86492674
"1098","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1099","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1100","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1101","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1102","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1103","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1104","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1105","12/12/2022","07:40:00",379122.902065306,5424109.67141834
"1106","12/12/2022","16:25:00",373745.356932595,5436307.70597021
"1107","12/12/2022","16:30:00",377226.052422922,5431323.35396789
"1108","12/12/2022","16:45:00",369585.112711286,5438824.94751174
"1109","12/12/2022",NA,382303.322204395,5419721.33765335
"1110","13/12/2022","04:10:00",372937.453131994,5419849.04708161
"1111","13/12/2022","04:10:00",372937.453131994,5419849.04708161
"1112","13/12/2022","04:10:00",372937.453131994,5419849.04708161
"1113","13/12/2022","04:10:00",372937.453131994,5419849.04708161
"1114","13/12/2022","17:00:00",377979.174866576,5432675.76787115
"1115","13/12/2022","17:00:00",377979.174866576,5432675.76787115
"1116","13/12/2022","17:00:00",377226.052422922,5431323.35396789
"1117","13/12/2022","17:15:00",378744.808965991,5432711.2403954
"1118","13/12/2022",NA,377979.174866576,5432675.76787115
"1119","14/12/2022","17:05:00",369076.633551017,5440279.47702878
"1120","14/12/2022","17:05:00",369076.633551017,5440279.47702878
"1121","15/12/2022","17:05:00",375977.322676387,5434990.86302041
"1122","16/12/2022",NA,383432.825857684,5419334.92801984
"1123","16/12/2022",NA,384783.416250872,5419509.20976517
"1124","18/12/2022","16:50:00",369606.539707643,5441716.19741862
"1125","19/12/2022","16:55:00",373750.148072075,5436312.71273588
"1126","19/12/2022","17:10:00",372947.633033483,5419845.47829885
"1127","21/12/2022","08:10:00",383016.212826358,5422555.10649709
"1128","21/12/2022","08:10:00",383016.212826358,5422555.10649709
"1129","21/12/2022","08:10:00",383016.212826358,5422555.10649709
"1130","21/12/2022","08:10:00",383016.212826358,5422555.10649709
"1131","21/12/2022",NA,394128.869143186,5420347.13140999
"1132","28/12/2022","08:15:00",383016.212826358,5422555.10649709
"1133","28/12/2022","08:15:00",383016.212826358,5422555.10649709
"1134","28/12/2022","08:15:00",383016.212826358,5422555.10649709
